Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
2,18,13324262,13324262,13324262,13120128,12539391,12183695,12183695,11985632,11985632,11858244,11607806,11310627,11275763,11168879,11168879,11168879,11139067,11139067,11139067,10106059,9886231,9790706,9785654,9780354,9777289,9612056,9100419,8983593,8773541,8491033,8270846,7947663,7887710,7814916,7715576,7291791,7065468,6941106,6814405,6814405,6803513,6619954,6419041,5988811,5988811,5988811,5535909,5232138,3940272,-1345624149408
2,19,13324262,13324262,13324262,13324262,13324262,13324262,12352147,12332925,12183695,11985632,11935878,11757474,11616371,11607806,11508328,11275763,11275763,11168879,11168879,11139067,11131977,11071453,10863859,10106059,9886231,9780354,9261673,9150317,9100419,8861887,8617065,8334326,8216844,7947663,7291791,7052403,6941106,6814405,6619954,6591253,6313848,6239874,6117752,6063792,5988811,5944587,5535909,5220476,-2815008889528,-9972669549249
2,20,13324262,13324262,13324262,13324262,13324262,12332925,12183695,12181266,12038479,11757474,11757474,11275763,11237120,11168879,11139067,10863859,10832887,10010954,9941250,9886231,9886231,9833750,9261673,9208225,9134752,9100419,8861887,8855605,8617065,8601800,7947663,7732039,7715576,7598412,7291791,6905627,6861517,6761125,6437599,6313848,6313848,6063792,5971955,5944587,5944587,5220476,-4637067163831,-4637067163831,-9832403649350,-11967578966941
3,0,12685533,12601955,12585029,12522786,12330513,12266050,11627665,11581099,11558512,11478733,11299650,11292580,11170997,11163021,11049517,10225823,9569376,9556240,9276624,8860619,8828763,8415899,8326255,7519896,6842043,-338122729755,-2209912292700,-3353988139502,-4029793019525,-5749974101600,-6502900845716,-6772977894050,-8742361346940,-12934759426875,-13519390249620,-14071992567354,-14229502130250,-14782771549415,-14938645654592,-15959415347208,-16398139867719,-26697547603216,-33318713013112,-33564574592498,-35889243407262,-38433721593793,-38475140649979,-39692044945648,-56754842897856,-58348566620907
3,1,12685533,12685533,12685533,12601955,12585029,12580368,12522786,12268688,12226198,12135698,12108290,11987157,11815288,11793373,11627665,11581099,11581099,11114842,11061341,11049517,10162893,10003647,9878052,9569376,9276624,8870930,8828763,8758253,8577103,8415899,6842043,-43206740563,-2209912292700,-4029793019525,-5749974101600,-6772977894050,-9893862351800,-12782604421719,-14229502130250,-14229502130250,-15959415347208,-15959415347208,-16398139867719,-16398139867719,-17139866846942,-17405669398276,-21499972862976,-29416939790854,-31189769664436,-39692044945648
3,2,12685533,12685533,12685533,12585029,12580368,12566743,12522786,12522652,12368546,12268688,12268688,12268688,12158342,12156011,12108290,12093922,11987157,11987157,11987157,11815288,11815288,11581099,11161944,11114842,11002939,10860842,10162893,10162893,9457473,9346300,9321408,8955983,8870930,8758253,8580412,8415899,8291996,8135938,6842043,6747533,-1756250581230,-2050090047648,-2209912292700,-6772977894050,-6772977894050,-6772977894050,-6772977894050,-13934170454897,-14229502130250,-23500560751360
3,3,13257286,12748935,12702759,12685533,12685533,12685533,12580368,12522652,12446757,12403904,12268688,12268688,12093922,12093922,11639819,11627682,11380618,11212268,11161944,11114842,11114842,11114842,10989313,10914392,10860842,10858605,10770128,10162893,10162893,10162893,10162893,10162893,9889549,9346300,9346300,8877475,8870930,8291996,7839694,6842043,6594875,-2050090047648,-2050090047648,-2050090047648,-2209912292700,-3226934009040,-6772977894050,-8844139536552,-14229502130250,-18021912004048
3,4,13257286,13257286,13257286,12945898,12748935,12748935,12702759,12702759,12652054,12600939,12268688,12093922,12093922,12093922,11895133,11877165,11847210,11794956,11627682,11380618,11212268,11212268,11114842,11042482,11014308,10989313,10989313,10989313,10914905,10858605,10723997,9889549,9618632,9154096,8877475,8877475,8877475,8870930,8317901,8291996,8271884,7631712,-2050090047648,-2050090047648,-2209912292700,-8097364870322,-8148836530296,-10783092443012,-11095088647290,-21631293099108
3,5,13257286,13257286,12945898,12702759,12702759,12600939,12392152,11923350,11794956,11507904,11380618,11114842,11042482,11030619,11014308,10989313,10989313,10989313,10923888,10914905,10858605,10751456,10691676,10467471,10129559,10025337,9618632,9524494,9219390,9097478,8922059,8877475,8341197,8291996,7631712,7631712,-2050090047648,-2050090047648,-2050090047648,-2209912292700,-2209912292700,-2209912292700,-2209912292700,-2209912292700,-4904347073763,-6874226850250,-10103504016156,-12307126095000,-16274557145085,-18775895524740
3,6,13257286,13257286,13103492,12696445,12600939,12594153,12513664,12392152,12360887,11923350,11877165,11794956,11682042,11594306,11545331,11380618,11114842,11030619,10989313,10944261,10925237,10751456,10691676,10555880,10467471,10285451,9998442,9875336,9674721,9640253,9624861,9618632,9524494,9524494,9219390,9219390,8877475,8877475,7631712,6112303,-2050090047648,-2050090047648,-2209912292700,-2209912292700,-2209912292700,-4904347073763,-6874226850250,-10103504016156,-16274557145085,-17297975077891
3,7,13257286,13257286,12904969,12859454,12600939,12596067,12513664,12392152,12360887,12360887,12360887,12259511,12092594,11877165,11794956,11790378,11534858,11290073,11114842,11078569,11072229,11030619,10989313,10917144,10817163,10803375,10780553,10719737,10467471,10285451,9993714,9875336,9692856,9674721,9618632,9618632,9524494,9219390,9085503,9004397,8965686,8877475,8814659,7933503,6426143,-2209912292700,-2209912292700,-4103282494052,-10103504016156,-16821817786368
3,8,13257286,13257286,13136433,12904969,12904969,12904969,12883758,12401226,12392152,12360887,12360887,12313314,12092594,11863414,11790378,11762806,11534858,11501751,11080140,11072229,10990286,10803375,10767269,10719737,10719737,10467471,10408340,10403729,10403202,10377617,10030495,9875336,9875336,9674374,9618632,9181344,9085503,9004397,8965686,8877475,8877475,8814659,8163614,7933503,6426143,-2209912292700,-4103282494052,-6781939632312,-7317390330765,-17475407319363
3,9,13257286,13257286,13257286,13194297,13136433,12904969,12904969,12901450,12801828,12313314,12234367,12092594,11879417,11790378,11661429,11632338,11534858,11534858,11072229,10990286,10781847,10744475,10719737,10467471,10408340,10405228,10403202,10380448,10377617,10078933,9875336,9833387,9744489,9674374,9618632,9506075,9181344,9081160,9004397,8965686,8814659,8559462,8163614,7835736,7195966,6426143,-1628977999562,-2359876779780,-5229029675520,-9452037109677
3,10,13257286,13257286,12901450,12234367,12147968,12092594,12027416,11944053,11804441,11661429,11645964,11632338,11534858,11515351,11389939,11316548,11263077,11091688,10990286,10990286,10782304,10781847,10638699,10467471,10377617,10377617,10199724,9993301,9875336,9833387,9721864,9674374,9674374,9674374,9292499,9081160,8965686,8740410,8559462,8267026,7691515,7195966,6426143,5509931,-1964092836800,-2608825950850,-2888426792160,-5375363041818,-5490236925490,-7908810872625
3,11,13257286,13257286,12147968,12092594,12088671,12036066,12027416,11790378,11696431,11661429,11645964,11617365,11534858,11450173,11042781,10508400,10467471,10297150,10199724,9930813,9875336,9875336,9875336,9506075,9177094,9081160,9081160,8965686,8916076,8911856,8740410,8740410,8735703,8559462,8559462,8307820,8267026,7802501,7691515,7195966,5509931,5509931,-372906793092,-1964092836800,-4737427733175,-5685732621786,-6136831197488,-6520334602304,-7130697414632,-56723475679125
3,12,13257286,13257286,13257286,13257286,12889721,12461540,12259661,12238672,12147968,12147968,12092594,12088671,12036066,11645964,11560938,11534858,11454538,11255524,10633489,10508400,10251745,10127051,9981736,9930813,9875336,9773756,9736136,9471556,9305129,9177094,8916076,8916076,8740410,8740410,8559462,8559462,8559462,8552798,7802501,7615490,6674564,5980180,5783562,5509931,-372906793092,-4820105549173,-7130697414632,-10274675161674,-10768762393854,-13428816026516
3,13,13257286,13257286,13257286,13257286,13257286,12259661,12249390,12238672,12147968,12118178,12036066,11560938,11534858,11322374,11297515,10718647,10633489,10508400,10508400,10485235,9990877,9981736,9930813,9736136,9736136,9736136,9629042,9461242,9410532,9352342,9305129,8991725,8916076,8740410,8740410,8559462,8516979,8454674,8061140,7630541,7615490,7615490,7615490,7387977,6955955,6805774,6310575,5980180,5783562,-150970866888
3,14,13257286,13257286,13257286,13257286,13257286,12765505,12680043,12306603,12147968,12036066,12036066,11753848,11673136,11608968,11534858,11242632,11063115,10718647,10538976,10508400,10485235,10069538,9990877,9981736,9787026,9736136,9718662,9629042,9486052,9461242,9445157,9410532,9410532,9224461,8740410,8516979,8516979,8454674,8289466,8158566,8061140,8061140,7387977,7387977,7025621,5951238,5036208,-5178168620940,-7365729697806,-11971648933764
3,15,13257286,13257286,13257286,12914265,12888025,12785179,12765505,12680043,12680043,12480034,12306603,12234493,12147968,12147968,12133762,11753848,11050464,10837618,10531408,10508400,10485235,10389129,10244057,10059062,9990877,9787026,9736136,9718662,9410532,9381482,9224461,9164202,8831772,8516979,8454674,8277957,8061140,7944291,7387977,7216440,7018716,6945175,6386470,5036208,5036208,-1677527655910,-5178168620940,-6874226850250,-10685395208994,-14276016338067
3,16,13257286,13257286,13257286,12914265,12680043,12480034,12306603,12206493,11937342,11803906,11582533,11536207,11345753,10795786,10531408,10508400,10253362,9990877,9787026,9455515,9381482,9381482,9381482,9002600,8692636,8652467,8581742,8516979,8466876,8454674,8289466,8237187,8061140,7944291,7018716,7018716,7018716,6945175,6917114,6386470,5036208,5036208,5036208,-1677527655910,-1677527655910,-2929633341925,-3144684911459,-5178168620940,-11179385596047,-27955128490660
3,17,13387629,13257286,13257286,13257286,12914265,12207580,12162128,11823544,11803906,11621380,11582533,11357002,11345753,10508400,10433145,10253362,9381482,9381482,9381482,9344529,9269879,9086254,8692636,8692636,8652467,8581742,8524846,8466876,8466876,8313552,8289466,8289466,8061140,7944291,7944291,7504504,7175784,7018716,6945175,6917114,5930781,5787053,5669557,5036208,-1614913693266,-2929633341925,-5178168620940,-11179385596047,-13926221231006,-15191166181284
3,18,13387629,13257286,13257286,13257286,13257286,12914265,12207580,12207580,12162128,11643103,11621380,11345753,11077037,10177289,9868502,9381482,9344529,9269879,9086254,9086254,8836137,8755723,8697965,8581742,8524846,8466876,8313552,8313552,8029875,7944291,7944291,7944291,7901738,7694513,7658236,7018716,7018716,6877624,6028207,5909831,5669557,5036208,5036208,4702337,2942041,2774949,-4632502118013,-6874226850250,-8123541638208,-12130603942718
3,19,13387629,13387629,13257286,13257286,13257286,13257286,13257286,12888025,12373494,12207580,11764900,11643103,11643103,11621380,11621380,11310281,11247847,11077037,11077037,10957796,10597139,9921772,9426335,9381482,9215041,9086254,8466876,8466876,8140448,8029875,7901738,7901738,7658236,7470006,7242321,7134161,7122262,6796518,6028207,5909831,5909831,5909831,5669557,4666947,4535245,2942041,2475784,-808166037441,-8405189478400,-17472990967240
3,20,13387629,13387629,13387629,13387629,13257286,13257286,13257286,13257286,12888025,12653893,12373494,12373494,11643103,11643103,11621380,11598781,11241520,11142140,11077037,11077037,11077037,11059140,10957796,10669137,10625366,9921772,9921772,9552511,9086254,8651471,8312038,8243296,8016958,7901738,7796186,7777135,7470006,7245147,7134161,6922066,6796518,5909831,5909831,5669557,4666947,4666947,3895318,2475784,-371333768325,-3075755160998
4,0,12291896,12180583,12128864,12115890,12056963,11818477,11440956,11410546,11407860,11065030,11057894,10864513,10787812,10716059,10535140,10344968,10254905,9691646,9377180,9261975,9193108,8449515,8267372,8216546,-287051782380,-2799107965350,-3078686986805,-4461961804425,-6381563256300,-9699552798148,-10237221456692,-10834300074048,-11480121320928,-11694023324676,-13035801515246,-14849634674676,-17508838436482,-19291310926590,-20520893172076,-22254060594312,-24963935679630,-31966053851744,-33193855381012,-38453109287304,-40856504258044,-43026695893870,-43271603081520,-48703983527088,-51954094675098,-52183135385955
4,1,12291896,12291896,12208447,12180583,12180583,12180583,12056963,11992158,11818477,11770195,11601121,11440956,11440956,11440453,11410546,11236521,11144238,11057894,10787812,10716059,10716059,10535140,10535140,10498713,10497365,10366579,10344968,10344968,10256836,10254905,9507364,8769240,8267372,8057344,6719562,4593591,-287051782380,-2799107965350,-6929735094566,-7295804755481,-9699552798148,-11589642595510,-11694023324676,-14469805642672,-14849634674676,-18598816114422,-19291310926590,-20520893172076,-38453109287304,-52306165533440
4,2,12646840,12613898,12291896,12291896,12180583,12056963,11992158,11992158,11931463,11868373,11780806,11762236,11515980,11440956,11410546,11236521,11057894,11057894,11038881,10678482,10657149,10498713,10497365,10344968,10344968,10344968,10256836,10197898,9814570,9468574,8800752,8493567,8162936,8057344,8057344,7698109,-2582633865130,-3000201496620,-4561350336170,-6929735094566,-9227414294724,-9699552798148,-10315163489540,-10774586488400,-11589642595510,-11589642595510,-18231965606020,-18598816114422,-19211920194380,-25024897057692
4,3,13135910,12646840,12613898,12613898,11992158,11883488,11780806,11780806,11586912,11515980,11515980,11515980,11423853,11298245,11140444,11057894,11001198,10796501,10781790,10776739,10559723,10497365,10497365,10344968,10344968,10344968,10344968,10344968,10256836,10256836,10141129,9814570,9814570,9468574,8993005,8655555,8162936,8057344,8057344,8057344,7794628,7337342,-584302971634,-1119207430640,-2946007937536,-3000201496620,-3699108636651,-10774586488400,-13074581229885,-19211920194380
4,4,13135910,12646840,12646840,12083157,12036717,12021335,11959841,11883488,11780806,11670485,11591122,11515980,11515980,11515980,11515980,11298245,11057894,11001198,10796501,10796501,10607386,10344968,10344968,10344968,10256836,10141129,9814570,9605659,9468574,9346483,8993005,8672408,8399979,8171356,8057344,8040864,7829961,7591087,7403073,7136627,6541241,-584302971634,-876137128992,-1119207430640,-2946007937536,-3000201496620,-5180907008352,-7677100729296,-9729863366600,-13074581229885
4,5,13135910,12646840,12646840,12499699,12351498,12229317,12021335,12015029,11883488,11883488,11591122,11573440,11515980,11515980,11469437,11307998,11001198,10976122,10924959,10831988,10579400,10558484,10344968,10344968,10344968,10309290,10303856,10256836,10256836,10129845,9468574,9468574,9468574,9346483,9346483,9240699,8796079,8778192,8742074,8589399,8171356,8137860,8040864,7829961,7306077,5187817,-876137128992,-1227461910419,-5226099837450,-7677100729296
4,6,13135910,12646840,12403832,12229317,12229317,12229317,12021335,12015029,11883488,11883488,11573440,11525904,11515980,11458901,11418122,11373729,11032949,10976122,10611660,10439695,10344968,10344968,10301616,10197898,10071304,9732890,9303311,9261651,9240699,9240699,9181313,9073665,8796079,8742074,8742074,8617159,8525043,8499976,8171356,8171356,7921779,7829961,7673187,7012879,6015686,-1227461910419,-1227461910419,-3749422958239,-5631886093020,-8564316522300
4,7,13135910,13135910,12646840,12646840,12349745,12229317,12229317,12229317,12229317,12229317,12229317,12021335,11937575,11883488,11573440,11525904,11458901,11458901,11418122,11418122,11418122,11185688,11059647,11032949,10992644,10670877,10344968,10344968,10344968,10301616,10301616,10297164,9793004,9732890,9694662,9519374,9216284,9073665,9073665,9028338,8796079,8796079,8742074,8742074,8499976,8171356,7829961,7673187,-1227461910419,-1227461910419
